ID, Name,Voltage [KV],Demand [MW],Load Freq Coeff [WMs],Country,Population Prop,Longitude,Latitude
2448,Siroka 220,220,29.1,0.001391,SK,0.0082765,19.259,49.2678
2449,Lemesany 220,220,38.5,0.0018388,SK,0.010941,21.2036,48.9802
2450,Sucany 380,380,86.1,0.0041122,SK,0.024468,18.8855,49.0235
2451,Unlabeled_422 380,380,83.6,0.00399,SK,0.02374,18.8416,49.0595
2452,Bosaca 380,380,167.5,0.0079979,SK,0.047588,17.7649,48.7562
2453,H. Zivotice 380,380,143.1,0.006834,CZ,0.016566,17.5452,49.9229
2454,Unlabeled_423 380,380,212.4,0.010139,PL,0.010288,18.3911,50.1065
2455,Rimavska Sobota 380,380,139.4,0.0066562,SK,0.039605,19.9622,48.3781
2456,Zenica 220,220,66.6,0.0031785,BA,0.037824,18.0066,44.1034
2457,Tuzla 220b,220,39,0.0018633,BA,0.022173,18.4021,44.567
2458,Unlabeled_424 220,220,51.3,0.0024494,BA,0.029147,17.8308,43.652
2459,Grabovica 220,220,16.2,0.00077116,BA,0.0091768,17.7649,43.6679
2460,Rama 220,220,64.3,0.0030725,BA,0.036562,17.7649,43.8187
2461,TENT B 380,380,104.4,0.0049851,RS,0.016314,19.7974,44.6452
2462,Novi Sad 380,380,209.6,0.010006,RS,0.032746,19.9182,45.2594
2463,Obrenovac 380,380,253.3,0.012094,RS,0.039578,20.127,44.5905
2464,Bajina Basta 220,220,12.9,0.00061417,RS,0.0020099,19.6875,44.0244
2465,Srbobran 220,220,54.3,0.0025904,RS,0.0084772,19.6655,45.4832
2466,Stanari 380,380,85,0.0040599,BA,0.048312,17.8748,44.6139
2467,Visegrad 380,380,20.2,0.00096626,BA,0.011498,19.3909,43.7235
2468,Piva 380,380,45.3,0.0021634,ME,0.094397,18.8745,43.1892
2469,Podgorica 2 380,380,165.1,0.0078838,ME,0.344,19.325,42.4153
2470,Trebinje 132,132,0,0.0005,BA,0,18.3911,42.7067
2471,Trebinje 220,220,13.1,0.00062603,BA,0.0074498,18.3911,42.7067
2472,Capljina 220b,220,11.3,0.00053824,BA,0.0064051,18.0176,42.876
2473,Capljina 132,132,0,0.0005,BA,0,17.666,43.1331
2474,Unlabeled_425 380,380,60.5,0.0028881,IT,0.0014002,15.883,39.9077
2475,Aliano 380,380,107.8,0.0051487,IT,0.0024962,16.1169,40.3214
2476,Rossano 380,380,242,0.011554,IT,0.0056016,16.5784,39.5718
2477,Salerno 220,220,75.6,0.0036094,IT,0.0017499,14.9084,40.5555
2478,Rotonda 220,220,22.3,0.0010667,IT,0.00051717,15.9961,39.994
2479,Taranto 380,380,217.1,0.010367,IT,0.0050261,17.2046,40.5054
2480,Brindisi /N. 380,380,115,0.0054888,IT,0.0026611,17.8528,40.6556
2481,Brindisi P. 220,220,61.7,0.0029449,IT,0.0014278,17.7319,40.614
2482,Morvedre 380,380,128.8,0.0061474,ES,0.0034987,-0.23071,39.7579
2483,Sagunto 220,220,38,0.0018148,ES,0.0010328,-0.21973,39.8676
2484,Vall d  Uxo 220,220,16,0.00076181,ES,0.00043357,-0.51636,40.0276
2485,Olmedilla 380,380,12,0.00057125,ES,0.00032512,-2.0764,39.4956
2486,Minglanilla 380,380,5.1,0.0005,ES,0.00013911,-1.571,39.741
2487,Torrente 220,220,40.9,0.0019544,ES,0.0011123,-0.4834,39.4447
2488,Unlabeled_426 380,380,7,0.0005,ES,0.00018909,-1.2531,39.545
2489,Unlabeled_427 380,380,43.2,0.0020608,ES,0.0011728,-0.86792,38.7198
2490,Unlabeled_428 380,380,5.2,0.0005,ES,0.00014037,-1.4008,39.5882
2491,M. Cortes 380,380,41,0.0019579,ES,0.0011143,-0.87891,39.1386
2492,Catadau 220,220,47.4,0.002262,ES,0.0012874,-0.53833,39.2578
2493,Godelleta 220,220,2.1,0.0005,ES,5.7492e-05,-1.3293,39.4701
2494,Unlabeled_429 220,220,42.1,0.0020111,ES,0.0011446,-0.40627,39.5899
2495,Unlabeled_430 380,380,44.8,0.0021391,ES,0.0012174,-5.2515,42.2285
2496,Lastras del Pozo 380,380,20.6,0.00098255,ES,0.0005592,-4.9438,41.1207
2497,Anllares 380,380,15.1,0.00072029,ES,0.00040994,-6.7346,42.7873
2498,Unlabeled_431 380,380,37.3,0.0017794,ES,0.0010127,-7.3946,42.9317
2499,La Lomba 380,380,12.7,0.00060617,ES,0.00034499,-6.7896,42.5612
2500,Montearenas 220,220,5.6,0.0005,ES,0.00015106,-6.5259,42.4802
2501,Valladolid 220,220,16.8,0.00080337,ES,0.00045722,-5.0098,41.6154
2502,Compostilla I 220,220,4.3,0.0005,ES,0.00011616,-6.6138,42.642
2503,La Mudarra 220b,220,20.4,0.0009741,ES,0.00055439,-5.2734,41.6975
2504,Unlabeled_432 220,220,7.6,0.0005,ES,0.00020552,-1.9885,41.8368
2505,Belchite 220,220,32.4,0.0015484,ES,0.00088122,-0.82397,41.2696
2506,Fuendetodos 380,380,8.3,0.0005,ES,0.00022644,-1.0437,41.1869
2507,Jalon 220,220,37.7,0.0018003,ES,0.0010246,-1.3953,41.6483
2508,Calamocha 220,220,5.2,0.0005,ES,0.00014226,-1.7798,40.9301
2509,Trillo 380,380,6.3,0.0005,ES,0.00017046,-2.2412,40.8055
2510,Terrer 380,380,12.7,0.00060674,ES,0.00034531,-2.1204,41.3686
2511,Muniesa 380,380,6.5,0.0005,ES,0.00017695,-0.95581,41.1042
2512,Penagos 380,380,26.1,0.0012466,ES,0.0007095,-3.8342,43.2772
2513,Solorzano 380,380,62.2,0.0029716,ES,0.0016912,-3.5046,43.3252
2514,Unlabeled_433 380,380,26.2,0.0012517,ES,0.0007124,-3.8657,43.2445
2515,Unlabeled_434 220,220,17.2,0.00081888,ES,0.00046605,-3.2307,43.2934
2516,Acebizk 220,220,17.5,0.00083318,ES,0.00047419,-3.1531,43.2132
2517,Babcok 220,220,17.2,0.00082203,ES,0.00046784,-3.252,43.2372
2518,Ayala 220,220,16.1,0.0007671,ES,0.00043658,-3.2849,42.9564
2519,Poza de la Sal 220,220,10.7,0.00050938,ES,0.0002899,-3.6475,42.7631
2520,Villalbilla 220,220,13.2,0.00062808,ES,0.00035746,-3.8672,42.2854
2521,Cacicedo 220,220,8.3,0.0005,ES,0.00022513,-3.9331,43.4529
2522,P.S.Miguel 220,220,11.8,0.00056297,ES,0.00032041,-4.2627,43.3172
2523,Astillero 220,220,8.7,0.0005,ES,0.00023773,-3.7683,43.3492
2524,Unlabeled_435 220,220,8.4,0.0005,ES,0.00022799,-4.0979,43.1411
2525,El Sequero 220,220,16.5,0.00078782,ES,0.00044837,-2.1643,42.4072
2526,Ferreros 380,380,89.1,0.0042548,ES,0.0024216,-5.9106,43.1811
2527,Lada 380,380,30.4,0.0014527,ES,0.00082679,-5.2625,43.1491
2528,Guardo 220,220,2.5,0.0005,ES,6.6855e-05,-4.9329,42.8438
2529,Compostilla II 380,380,13.6,0.00064957,ES,0.00036969,-6.7566,42.642
2530,Moraleja 380,380,17,0.00080995,ES,0.00046097,-4.1089,39.5803
2531,Unlabeled_436 380,380,9.9,0.0005,ES,0.00026969,-7.1512,42.0333
2532,Aparecida 400 380,380,7.4,0.0005,ES,0.00020033,-6.9324,42.033
2533,Galapagar 380,380,73.3,0.0035001,ES,0.001992,-5.2625,40.7306
2534,Unlabeled_437 380,380,15.7,0.00074905,ES,0.0004263,-5.0423,40.7709
2535,Unlabeled_438 220,220,3.4,0.0005,ES,9.1944e-05,-7.24,42.1308
2536,Medina del Campo 220,220,28.3,0.0013491,ES,0.00076784,-5.3503,41.2696
2537,C.N. Almaraz 380,380,45.7,0.0021798,ES,0.0012406,-6.0425,39.6226
2538,Unlabeled_439 380,380,9,0.0005,PT,0.0013494,-6.6577,41.4098
2539,Armamar 380,380,14,0.00066896,PT,0.0021101,-7.7893,40.9467
2540,Lagoaca 220,220,2,0.0005,PT,0.00029597,-6.8445,41.2448
2541,Aldeadavila II 220b,220,1.1,0.0005,ES,2.8704e-05,-6.7126,41.0711
2542,Pocinho 220,220,1.8,0.0005,PT,0.00027673,-7.1191,41.1538
2543,Zaratan 220,220,18.7,0.000895,ES,0.00050937,-5.3064,41.6237
2544,Unlabeled_440 220,220,9.1,0.0005,ES,0.00024864,-5.3281,41.5752
