ID1,ID2,Resistance [Ohm],Reactance [Ohm], Thermal limit [MW]
2211,2353,0.00105,0.005997,490
2211,2354,0.002096,0.011977,490
2212,2350,0.001058,0.006044,490
2212,2351,0.003893,0.022245,490
2212,2355,0.001028,0.005874,490
2212,2355,0.001028,0.005874,490
2213,2353,0.001352,0.007727,490
2213,2356,0.000626,0.003575,490
2216,2357,0.002196,0.012546,490
2216,2358,0.001629,0.009306,490
2216,2358,0.001629,0.009306,490
2217,2359,0.000204,0.001926,1700
2217,2360,0.001172,0.011089,1700
2217,2360,0.001172,0.011089,1700
2218,2336,0.001265,0.007228,490
2220,2235,0.001758,0.010047,490
2220,2361,0.001373,0.007844,490
2220,2361,0.001373,0.007844,490
2222,2362,0.004147,0.023696,490
2223,2333,0.001474,0.013948,1700
2223,2363,0.000186,0.001763,1700
2223,2363,0.000186,0.001763,1700
2224,2364,0.001478,0.013992,1700
2224,2365,0.00011,0.001039,1700
2224,2366,0.001554,0.014711,1700
2225,2364,0.0016,0.015144,1700
2225,2367,3.9e-05,0.000369,1700
2226,2368,0.001479,0.008452,490
2226,2368,0.001479,0.008452,490
2227,2369,0.00382,0.036151,1700
2227,2370,0.00295,0.027924,1700
2227,2371,0.001819,0.017219,1700
2227,2372,0.001067,0.010097,1700
2227,2373,0.001385,0.038088,1000
2228,2374,0.002992,0.028321,1700
2228,2374,0.002992,0.028321,1700
2228,2374,0.003002,0.028407,1700
2228,2374,0.003002,0.028407,1700
2228,2375,0.0009,0.008517,1700
2228,2376,0.001385,0.038088,1000
2229,2376,0.002696,0.015403,490
2229,2376,0.002696,0.015403,490
2229,2376,0.003217,0.018385,490
2229,2376,0.003217,0.018385,490
2229,2377,0.008639,0.049366,490
2229,2378,0.006564,0.037508,490
2229,2378,0.006564,0.037508,490
2229,2379,0.005601,0.032003,490
2229,2380,0.00388,0.022171,490
2229,2380,0.00388,0.022171,490
2230,2381,1.6e-05,0.000152,1700
2230,2381,1.6e-05,0.000152,1700
2230,2382,0.000924,0.008742,1700
2230,2382,0.000924,0.008742,1700
2230,2383,0.001385,0.038088,1000
2230,2383,0.001385,0.038088,1000
2233,2384,0.003713,0.021216,490
2233,2385,0.001858,0.010615,490
2233,2385,0.001858,0.010615,490
2234,2362,0.001007,0.005756,490
2235,2386,0.001481,0.008463,490
2235,2386,0.001481,0.008463,490
2236,2360,0.001385,0.038088,1000
2239,2387,0.001511,0.008633,490
2239,2388,0.000999,0.005707,490
2240,2389,0.004597,0.026267,490
2240,2389,0.004597,0.026267,490
2240,2389,0.004597,0.026267,490
2241,2390,0.000355,0.00336,1700
2241,2390,0.000355,0.00336,1700
2242,2391,0.001385,0.038088,1000
2243,2392,0.002044,0.011678,490
2243,2392,0.002044,0.011678,490
2243,2393,0.007509,0.04291,490
2243,2393,0.007509,0.04291,490
2243,2394,0.005925,0.033855,490
2243,2394,0.005925,0.033855,490
2244,2389,0.003151,0.018008,490
2244,2389,0.003151,0.018008,490
2245,2395,0.001966,0.011236,490
2245,2395,0.001966,0.011236,490
2246,2248,0.000266,0.002514,1700
2246,2254,0.000284,0.002691,1700
2246,2254,0.000284,0.002691,1700
2246,2254,0.000284,0.002691,1700
2246,2396,0.001385,0.038088,1000
2247,2248,0.000342,0.003236,1700
2247,2248,0.000342,0.003236,1700
2247,2397,0.000312,0.002957,1700
2247,2397,0.000312,0.002957,1700
2247,2398,0.000313,0.002959,1700
2247,2399,0.001385,0.038088,1000
2248,2400,0.001385,0.038088,1000
2249,2250,0.00237,0.013543,490
2249,2250,0.00237,0.013543,490
2249,2400,0.003171,0.018121,490
2249,2400,0.003171,0.018121,490
2250,2251,0.001322,0.007553,490
2251,2401,0.00461,0.026345,490
2251,2401,0.00461,0.026345,490
2252,2402,0.000455,0.004302,1700
2252,2402,0.000455,0.004302,1700
2252,2402,0.000455,0.004302,1700
2252,2403,0.000484,0.004576,1700
2252,2403,0.000484,0.004576,1700
2252,2404,0.000703,0.006655,1700
2252,2404,0.000703,0.006655,1700
2252,2405,0.000779,0.007375,1700
2252,2405,0.000779,0.007375,1700
2252,2405,0.000779,0.007375,1700
2253,2256,0.003854,0.022021,490
2253,2256,0.003854,0.022021,490
2253,2406,0.008532,0.048751,490
2253,2406,0.008532,0.048751,490
2253,2407,0.001937,0.011066,490
2253,2407,0.001937,0.011066,490
2254,2408,0.000273,0.002587,1700
2254,2408,0.000273,0.002587,1700
2254,2408,0.000273,0.002587,1700
2255,2257,0.004348,0.024845,490
2255,2257,0.004348,0.024845,490
2255,2409,0.001927,0.011009,490
2255,2409,0.001927,0.011009,490
2255,2410,0.006914,0.039505,490
2255,2410,0.006914,0.039505,490
2257,2411,0.002298,0.013129,490
2257,2411,0.002298,0.013129,490
2257,2412,0.001047,0.005983,490
2257,2412,0.001047,0.005983,490
2260,2413,0.000163,0.001539,1700
2260,2413,0.000163,0.001539,1700
2260,2414,0.000337,0.003188,1700
2260,2414,0.000337,0.003188,1700
2262,2263,0.001097,0.00627,490
2262,2263,0.001097,0.00627,490
2263,2275,0.009211,0.052631,490
2263,2275,0.009211,0.052631,490
2266,2415,0.000707,0.006691,1700
2266,2415,0.000707,0.006691,1700
2267,2416,0.000556,0.005266,1700
2267,2416,0.000556,0.005266,1700
2268,2417,0.007831,0.044747,490
2268,2417,0.007831,0.044747,490
2268,2418,0.000681,0.003892,490
2269,2415,0.000626,0.005926,1700
2269,2415,0.000626,0.005926,1700
2269,2419,0.000685,0.006485,1700
2269,2419,0.000685,0.006485,1700
2269,2420,0.000684,0.006474,1700
2269,2420,0.000684,0.006474,1700
2270,2420,0.001385,0.038088,1000
2270,2421,0.007591,0.043377,490
2270,2421,0.007591,0.043377,490
2270,2422,0.004132,0.11364,1000
2271,2423,0.001389,0.01315,1700
2271,2424,0.000827,0.007831,1700
2271,2425,0.00028,0.002652,1700
2272,2426,0.010783,0.061618,490
2272,2426,0.010783,0.061618,490
2272,2427,0.013099,0.074853,490
2272,2428,0.006209,0.03548,490
2272,2429,0.012534,0.071621,490
2272,2429,0.012534,0.071621,490
2273,2430,0.000421,0.003983,1700
2273,2430,0.000421,0.003983,1700
2273,2431,0.000264,0.0025,1700
2273,2431,0.000264,0.0025,1700
2274,2432,0.000261,0.002472,1700
2274,2432,0.000261,0.002472,1700
2275,2433,0.009931,0.056748,490
2275,2433,0.009931,0.056748,490
2276,2434,0.000291,0.00275,1700
2276,2434,0.000291,0.00275,1700
2279,2435,0.000703,0.006649,1700
2279,2436,0.001637,0.015489,1700
2279,2437,0.001874,0.017733,1700
2280,2438,0.000356,0.009777,1000
2280,2439,0.001342,0.012703,1700
2280,2439,0.001342,0.012703,1700
2281,2295,0.00018,0.001701,1700
2281,2295,0.00018,0.001701,1700
2281,2440,0.000734,0.006943,1700
2283,2441,0.003163,0.018073,490
2283,2442,0.010112,0.057782,490
2283,2442,0.009265,0.052943,490
2284,2286,0.000612,0.003495,490
2285,2443,0.003446,0.019693,490
2285,2443,0.003446,0.019693,490
2285,2444,0.000873,0.004987,490
2286,2445,0.002245,0.01283,490
2286,2445,0.002245,0.01283,490
2287,2446,0.000721,0.004119,490
2287,2447,0.000656,0.003748,490
2287,2447,0.000656,0.003748,490
2288,2448,0.005395,0.030828,490
2288,2448,0.005395,0.030828,490
2288,2449,0.02258,0.12903,490
2288,2450,0.001385,0.038088,1000
2289,2451,0.000304,0.002877,1700
2289,2451,0.000304,0.002877,1700
2289,2452,0.00189,0.017891,1700
2290,2453,0.000733,0.006933,1700
2291,2292,0.000241,0.002283,1700
2291,2454,0.000542,0.005126,1700
2291,2454,0.000542,0.005126,1700
2294,2296,0.000169,0.001602,1700
2295,2439,0.001449,0.013713,1700
2295,2455,0.0021,0.01987,1700
2296,2452,0.000605,0.005722,1700
2296,2452,0.000605,0.005722,1700
2297,2303,0.001385,0.038088,1000
2297,2456,0.00749,0.042797,490
2297,2457,0.002083,0.011904,490
2297,2457,0.002401,0.013717,490
2298,2456,0.002066,0.011804,490
2299,2308,0.00468,0.026743,490
2300,2458,0.001506,0.008607,490
2300,2459,0.001555,0.008883,490
2300,2460,0.001845,0.01054,490
2300,2460,0.001291,0.007375,490
2301,2461,0.000657,0.006218,1700
2301,2461,0.000621,0.005873,1700
2301,2462,0.001041,0.009855,1700
2301,2462,0.001081,0.010226,1700
2301,2463,0.000453,0.00429,1700
2301,2463,0.000493,0.004665,1700
2302,2464,0.019399,0.11085,490
2302,2465,0.005082,0.029041,490
2303,2466,0.001069,0.010118,1700
2303,2467,0.002302,0.021786,1700
2304,2468,0.00158,0.014956,1700
2305,2469,0.001613,0.015261,1700
2305,2470,0.001385,0.038088,1000
2305,2471,0.001385,0.038088,1000
2306,2472,0.005555,0.031745,490
2306,2472,0.005258,0.030043,490
2306,2473,0.004132,0.11364,1000
2307,2308,0.001996,0.011405,490
2308,2458,0.006445,0.036825,490
2308,2471,0.010631,0.060749,490
2308,2471,0.010067,0.057525,490
2309,2474,0.000425,0.00402,1700
2309,2474,0.000432,0.00409,1700
2309,2475,0.000589,0.005573,1700
2309,2476,0.001587,0.015024,1700
2309,2476,0.001695,0.016045,1700
2310,2477,0.001562,0.008926,490
2310,2478,0.016907,0.096609,490
2311,2475,0.001145,0.010834,1700
2311,2479,0.000941,0.008903,1700
2312,2479,0.001016,0.009612,1700
2312,2480,0.000216,0.002045,1700
2312,2481,0.001385,0.038088,1000
2313,2479,0.001938,0.018338,1700
2316,2482,0.000257,0.002429,1700
2316,2482,0.000257,0.002429,1700
2317,2318,0.00171,0.009771,490
2317,2483,0.001361,0.007779,490
2318,2484,0.001403,0.008014,490
2319,2321,0.001796,0.01026,490
2322,2485,0.001154,0.010918,1700
2322,2486,0.000206,0.001945,1700
2322,2486,0.000206,0.001945,1700
2323,2487,0.001385,0.038088,1000
2324,2488,0.001409,0.013337,1700
2324,2489,0.001298,0.012283,1700
2324,2490,0.00169,0.015997,1700
2324,2491,0.000772,0.007307,1700
2324,2491,0.000772,0.007307,1700
2324,2492,0.001385,0.038088,1000
2325,2488,0.000211,0.001995,1700
2325,2488,0.000211,0.001995,1700
2325,2493,0.001385,0.038088,1000
2326,2327,0.00088,0.005027,490
2326,2327,0.00088,0.005027,490
2326,2487,0.001817,0.010382,490
2327,2494,0.000742,0.004239,490
2331,2495,0.000456,0.00432,1700
2331,2495,0.000456,0.00432,1700
2332,2496,0.000177,0.001676,1700
2332,2496,0.000177,0.001676,1700
2333,2497,0.000835,0.007906,1700
2333,2498,0.001965,0.018595,1700
2333,2498,0.001965,0.018595,1700
2333,2499,0.000453,0.004291,1700
2333,2499,0.000453,0.004291,1700
2333,2500,0.001385,0.038088,1000
2334,2500,0.018374,0.105,490
2334,2501,0.002273,0.012985,490
2334,2502,0.020621,0.11783,490
2334,2503,0.001536,0.008779,490
2336,2340,0.003231,0.018462,490
2336,2340,0.003231,0.018462,490
2336,2504,0.005181,0.029605,490
2336,2504,0.005181,0.029605,490
2339,2505,0.002669,0.015253,490
2339,2506,0.001385,0.038088,1000
2340,2507,0.001384,0.00791,490
2340,2507,0.001384,0.00791,490
2343,2508,0.012966,0.074089,490
2343,2508,0.012966,0.074089,490
2346,2509,0.001167,0.011048,1700
2346,2509,0.001167,0.011048,1700
2346,2510,0.000207,0.001959,1700
2346,2510,0.000207,0.001959,1700
2347,2506,0.000287,0.002713,1700
2347,2506,0.000287,0.002713,1700
2347,2511,0.000151,0.001428,1700
2347,2511,0.000151,0.001428,1700
2348,2512,0.000244,0.002308,1700
2348,2513,0.000308,0.002918,1700
2348,2513,0.000308,0.002918,1700
2348,2514,0.000299,0.002829,1700
2350,2515,0.000845,0.00483,490
2351,2516,0.001786,0.010204,490
2352,2516,0.00132,0.007542,490
2352,2517,0.000735,0.004201,490
2354,2518,0.001866,0.010661,490
2354,2519,0.00352,0.020112,490
2356,2518,0.001069,0.006108,490
2356,2520,0.012011,0.068632,490
2357,2512,0.001385,0.038088,1000
2357,2521,0.002737,0.015642,490
2357,2522,0.00519,0.029655,490
2357,2523,0.001242,0.007099,490
2357,2523,0.001242,0.007099,490
2358,2366,0.001385,0.038088,1000
2358,2524,0.00121,0.006912,490
2362,2525,0.001325,0.007573,490
2362,2525,0.001325,0.007573,490
2364,2495,0.001573,0.014886,1700
2364,2495,0.001573,0.014886,1700
2364,2526,0.000824,0.007796,1700
2364,2527,0.001142,0.01081,1700
2365,2528,0.001385,0.038088,1000
2366,2514,0.000335,0.003168,1700
2367,2499,0.000182,0.001721,1700
2367,2499,0.000182,0.001721,1700
2367,2529,0.000172,0.001627,1700
2367,2529,0.000172,0.001627,1700
2368,2520,0.00993,0.056744,490
2368,2520,0.00993,0.056744,490
2368,2528,0.00596,0.034056,490
2368,2528,0.00596,0.034056,490
2369,2371,0.002,0.018931,1700
2369,2530,0.001463,0.013845,1700
2370,2531,0.000387,0.003664,1700
2370,2532,0.000124,0.001169,1700
2371,2533,0.000405,0.003836,1700
2372,2534,0.00101,0.009555,1700
2372,2534,0.00101,0.009555,1700
2373,2535,0.023851,0.13629,490
2373,2536,0.003243,0.018532,490
2373,2536,0.003243,0.018532,490
2374,2537,0.00075,0.007097,1700
2374,2537,0.00075,0.007097,1700
2375,2538,0.000537,0.005085,1700
2375,2538,0.000537,0.005085,1700
2375,2539,0.001692,0.016009,1700
2375,2540,0.001385,0.038088,1000
2376,2541,0.001864,0.010652,490
2376,2541,0.001864,0.010652,490
2377,2380,0.007599,0.043421,490
2378,2542,0.004925,0.028143,490
2379,2543,0.009478,0.054162,490
2379,2544,0.008969,0.051251,490
2380,2545,0.017511,0.10006,490
2380,2545,0.017536,0.10021,490
2380,2546,0.003698,0.021131,490
2380,2547,0.01612,0.092116,490
2380,2548,0.002396,0.01369,490
2381,2549,0.002226,0.021069,1700
2381,2549,0.002226,0.021069,1700
2382,2550,0.000662,0.006264,1700
2382,2550,0.000662,0.006264,1700
2383,2551,0.004676,0.026718,490
2383,2551,0.006879,0.039308,490
2383,2551,0.006879,0.039308,490
2383,2551,0.004676,0.026718,490
2383,2552,0.003922,0.022411,490
2383,2552,0.003922,0.022411,490
2383,2553,0.001576,0.009005,490
2383,2553,0.001576,0.009005,490
2383,2554,0.008131,0.046464,490
2383,2554,0.008131,0.046464,490
2383,2555,0.002651,0.01515,490
2383,2555,0.002651,0.01515,490
2384,2520,0.002048,0.011703,490
2385,2556,0.002444,0.013967,490
2385,2556,0.002444,0.013967,490
2389,2395,0.002984,0.01705,490
2389,2395,0.002984,0.01705,490
2390,2404,0.001137,0.010757,1700
2390,2404,0.001137,0.010757,1700
2390,2557,0.000244,0.002304,1700
2390,2557,0.000244,0.002304,1700
2391,2558,0.001203,0.006876,490
2391,2558,0.001203,0.006876,490
2391,2559,0.001224,0.006996,490
2392,2560,0.002342,0.013381,490
2392,2560,0.002342,0.013381,490
2392,2561,0.001809,0.010335,490
2392,2561,0.001809,0.010335,490
2393,2562,8.4e-05,0.000482,490
2393,2562,8.4e-05,0.000482,490
2396,2400,0.001783,0.01019,490
2398,2563,0.001385,0.038088,1000
2399,2563,0.002099,0.011996,490
2399,2563,0.002099,0.011996,490
2402,2564,0.000736,0.006967,1700
2402,2564,0.000736,0.006967,1700
2402,2565,0.000718,0.006798,1700
2402,2565,0.000718,0.006798,1700
2403,2566,0.00018,0.001702,1700
2403,2566,0.00018,0.001702,1700
2403,2567,0.000651,0.006165,1700
2403,2567,0.000651,0.006165,1700
2405,2568,0.001385,0.038088,1000
2406,2569,0.002046,0.011693,490
2406,2569,0.002046,0.011693,490
2406,2569,0.002046,0.011693,490
2406,2570,0.001131,0.006464,490
2406,2571,0.004098,0.023417,490
2406,2571,0.004098,0.023417,490
2407,2560,0.004157,0.023756,490
2407,2560,0.004157,0.023756,490
2407,2572,0.001962,0.01121,490
2407,2572,0.001962,0.01121,490
2409,2573,0.004768,0.027243,490
2409,2573,0.004768,0.027243,490
2409,2573,0.003944,0.022537,490
2409,2573,0.003944,0.022537,490
2409,2574,0.002983,0.017046,490
2409,2574,0.002983,0.017046,490
2410,2575,0.003043,0.017388,490
2410,2575,0.003043,0.017388,490
2412,2574,0.001302,0.007441,490
2412,2574,0.001302,0.007441,490
2414,2432,0.000463,0.004381,1700
2414,2432,0.000463,0.004381,1700
2415,2576,0.001006,0.009523,1700
2415,2576,0.001006,0.009523,1700
2416,2577,0.000368,0.003481,1700
2416,2577,0.000368,0.003481,1700
2417,2578,0.003912,0.022356,490
2417,2578,0.003912,0.022356,490
2419,2579,0.000361,0.003415,1700
2419,2579,0.000361,0.003415,1700
2419,2580,0.000183,0.001732,1700
2419,2580,0.000183,0.001732,1700
2420,2422,0.001385,0.038088,1000
2420,2581,0.000286,0.002703,1700
2420,2581,0.000286,0.002703,1700
2421,2582,0.00545,0.03114,490
2421,2582,0.00545,0.03114,490
2423,2583,0.001755,0.016606,1700
2423,2583,0.001755,0.016606,1700
2423,2584,0.001736,0.016429,1700
2424,2585,0.000874,0.008272,1700
2424,2585,0.000874,0.008272,1700
2424,2586,0.001681,0.015911,1700
2425,2585,0.00126,0.011926,1700
2425,2585,0.00126,0.011926,1700
2425,2587,0.000525,0.004968,1700
2426,2588,0.006922,0.039556,490
2426,2588,0.006922,0.039556,490
2426,2589,0.001385,0.038088,1000
2426,2590,0.002827,0.016155,490
2427,2590,0.007656,0.043746,490
2427,2591,0.011947,0.068267,490
2428,2592,0.005784,0.03305,490
2429,2592,0.002589,0.014792,490
2429,2593,0.001385,0.038088,1000
2429,2594,0.006204,0.035451,490
2430,2595,0.001636,0.01548,1700
2430,2595,0.001636,0.01548,1700
2430,2596,0.000144,0.001359,1700
2430,2596,0.000144,0.001359,1700
2433,2578,0.001054,0.006024,490
2433,2578,0.001054,0.006024,490
2433,2597,0.0028,0.016,490
2433,2597,0.0028,0.016,490
2434,2453,0.000945,0.00894,1700
2434,2598,0.000651,0.006159,1700
2435,2462,0.001804,0.01707,1700
2435,2599,0.000666,0.006304,1700
2436,2600,0.000706,0.00668,1700
2436,2600,0.000706,0.00668,1700
2437,2600,0.000759,0.007181,1700
2437,2601,0.002185,0.020677,1700
2437,2602,0.001385,0.038088,1000
2438,2603,2e-06,3.8e-05,5400
2439,2441,0.001385,0.038088,1000
2439,2604,0.002639,0.024974,1700
2440,2450,0.001392,0.013177,1700
2442,2605,0.008672,0.049555,490
2442,2606,0.001923,0.01099,490
2442,2606,0.001923,0.01099,490
2442,2607,0.001768,0.010105,490
2442,2607,0.001768,0.010105,490
2442,2607,0.002051,0.011719,490
2443,2608,0.004328,0.024732,490
2445,2609,0.001917,0.010953,490
2445,2609,0.001917,0.010953,490
2445,2610,0.001421,0.008117,490
2445,2610,0.001421,0.008117,490
2447,2608,0.001925,0.011001,490
2447,2608,0.001925,0.011001,490
2447,2611,0.000865,0.004941,490
2447,2612,0.000611,0.003493,490
2449,2613,0.001385,0.038088,1000
2449,2614,0.009369,0.053534,490
2449,2614,0.009369,0.053534,490
2450,2451,9.9e-05,0.000936,1700
2450,2615,0.000339,0.003212,1700
2451,2615,0.00039,0.003686,1700
2454,2585,0.001839,0.017401,1700
2454,2585,0.001839,0.017401,1700
2454,2616,0.000207,0.001954,1700
2454,2616,0.000207,0.001954,1700
2455,2617,0.00149,0.014097,1700
2457,2618,0.010949,0.062564,490
2457,2619,0.00743,0.042456,490
2458,2459,0.000725,0.00414,490
2461,2620,0.001385,0.038088,1000
2462,2621,0.001385,0.038088,1000
2463,2622,0.001013,0.009588,1700
2463,2623,0.001776,0.016808,1700
2463,2624,0.001532,0.014498,1700
2463,2624,0.001532,0.014498,1700
2463,2625,0.001385,0.038088,1000
2464,2624,0.001385,0.038088,1000
2464,2625,0.010082,0.057611,490
2464,2626,0.011331,0.064747,490
2464,2627,0.003115,0.017799,490
2464,2628,0.004762,0.027211,490
2464,2629,0.004459,0.025482,490
2464,2630,0.016913,0.096646,490
2465,2621,0.005393,0.030819,490
2466,2631,0.001082,0.010243,1700
2467,2632,0.001385,0.038088,1000
2467,2633,0.001385,0.038088,1000
2468,2634,0.001385,0.038088,1000
2469,2635,0.001261,0.011934,1700
2469,2636,0.001538,0.014557,1700
2470,2471,0.004132,0.11364,1000
2471,2637,0.006352,0.036299,490
2471,2638,0.00251,0.01434,490
2471,2639,0.002573,0.014702,490
2474,2640,0.000349,0.003299,1700
2476,2641,0.001632,0.015444,1700
2478,2642,0.007725,0.04414,490
2479,2643,0.001385,0.038088,1000
2480,2644,0.001385,0.038088,1000
2481,2643,0.006289,0.035938,490
2481,2644,0.001451,0.008291,490
2481,2644,0.001451,0.008291,490
2482,2645,0.001385,0.038088,1000
2483,2645,0.007243,0.04139,490
2484,2646,0.003202,0.018295,490
2484,2646,0.003202,0.018295,490
2485,2647,0.000767,0.007262,1700
2485,2647,0.000767,0.007262,1700
2485,2648,0.000916,0.008668,1700
2485,2649,0.001194,0.011296,1700
2485,2649,0.001194,0.011296,1700
2485,2650,0.000706,0.00668,1700
2485,2651,0.001385,0.038088,1000
2486,2648,0.000312,0.002957,1700
2486,2648,0.000312,0.002957,1700
2487,2652,0.01108,0.063316,490
2487,2653,0.003618,0.020674,490
2487,2654,0.001512,0.00864,490
2488,2655,0.000362,0.003422,1700
2489,2656,0.000298,0.002823,1700
2489,2656,0.000298,0.002823,1700
2489,2657,0.000149,0.001406,1700
2490,2658,0.000515,0.004875,1700
2490,2658,0.000515,0.004875,1700
2490,2658,7.2e-05,0.000684,1700
2490,2658,7.2e-05,0.000684,1700
2491,2659,0.000239,0.002258,1700
2491,2659,0.000239,0.002258,1700
2491,2660,0.000822,0.007776,1700
2491,2660,0.000822,0.007776,1700
2492,2493,0.009972,0.05698,490
2492,2661,0.001787,0.010211,490
2492,2661,0.001787,0.010211,490
2492,2662,0.004812,0.0275,490
2492,2662,0.005441,0.031089,490
2494,2663,0.000985,0.005629,490
2494,2664,0.000878,0.005016,490
2494,2664,0.000878,0.005016,490
2495,2665,0.000282,0.002673,1700
2496,2549,0.000757,0.007165,1700
2498,2666,0.000123,0.00116,1700
2498,2666,0.000123,0.00116,1700
2498,2667,0.000219,0.002071,1700
2499,2668,0.001117,0.010575,1700
2499,2669,0.001385,0.038088,1000
2500,2502,0.002512,0.014354,490
2500,2502,0.002512,0.014354,490
2500,2670,0.002482,0.014183,490
2500,2671,0.014073,0.080416,490
2501,2543,0.00321,0.018345,490
2501,2543,0.00321,0.018345,490
2501,2544,0.003709,0.021195,490
2502,2672,0.003981,0.022746,490
2503,2673,0.015332,0.087609,490
2504,2674,0.001772,0.010125,490
2504,2675,0.003337,0.01907,490
2509,2647,0.002084,0.019719,1700
2509,2647,0.002084,0.019719,1700
2509,2676,0.000762,0.007215,1700
2509,2676,0.000762,0.007215,1700
2509,2677,0.001385,0.038088,1000
2512,2514,8.6e-05,0.000809,1700
2512,2526,0.003345,0.031653,1700
2513,2678,0.001385,0.038088,1000
2518,2679,0.001139,0.00651,490
2518,2679,0.001139,0.00651,490
2519,2520,0.007443,0.042531,490
2519,2680,0.001171,0.006694,490
2520,2545,0.010793,0.061672,490
2520,2681,0.00745,0.04257,490
2521,2523,0.002287,0.013066,490
2521,2682,0.001564,0.008937,490
2522,2524,0.003081,0.017605,490
2522,2683,0.000915,0.005227,490
2522,2684,0.011134,0.06362,490
2522,2684,0.011134,0.06362,490
2524,2685,0.003801,0.021719,490
2525,2686,0.003637,0.020781,490
2525,2686,0.003637,0.020781,490
2526,2527,0.001067,0.010096,1700
2526,2687,0.000823,0.007789,1700
2526,2688,0.00028,0.002654,1700
2526,2689,0.001038,0.009825,1700
2526,2690,0.001385,0.038088,1000
2528,2691,0.00568,0.032457,490
2528,2692,0.002687,0.015355,490
2529,2693,0.001385,0.038088,1000
2530,2694,0.000175,0.00166,1700
